1991,1,-6.49
1982,1,-0.42
1979,3,-0.36
1968,1,-0.44
1964,1,-3.75
1957,2,-0.98
1947,2,-0.59
1943,1,-1.76
1931,3,-0.26
1926,2,-1.79
1925,2,-1.03
1919,2,-0.67
1912,2,-3.26
1908,2,-1.18
1903,1,-0.62
1890,3,-0.42
1887,3,-0.77
1884,1,-5.48
1875,2,-0.57
1873,2,-0.88
1862,1,-4.03
1856,2,-0.96
1853,2,-0.60
1846,2,-1.12
1836,1,-6.57
1832,1,-6.46
1823,2,-0.87
1821,3,-0.59
1815,1,-17.20
1809,1,-12.01
1797,2,-0.72
1796,2,-0.63
1786,2,-0.88
1783,2,-15.49
1770,2,-0.63
1766,2,-1.41
1762,1,-3.52
1756,2,-0.89
1739,2,-2.36
1729,2,-3.17
1725,2,-0.51
1721,2,-0.84
1720,2,-0.66
1719,2,-0.41
1708,2,-0.80
1695,1,-10.24
1693,1,-1.38
1673,1,-3.11
1667,2,-2.33
1662,3,-0.81
1654,2,-1.48
1646,2,-1.91
1641,1,-11.84
1637,2,-1.00
1621,3,-1.73
1619,2,-0.48
1601,1,-11.58
1595,1,-5.75
1590,3,-0.53
1585,1,-4.34
1576,3,-0.43
1567,2,-1.58
1554,1,-1.66
1541,3,-1.01
1537,2,-0.59
1528,2,-1.31
1512,1,-3.56
1505,3,-0.93
1502,2,-0.74
1480,2,-1.11
1478,3,-1.24
1477,2,-3.08
1470,2,-1.08
1463,2,-0.47
1458,1,-20.55
1453,1,-5.99
1448,3,-0.78
1441,2,-0.82
1416,2,-0.74
1414,3,-0.35
1408,2,-0.50
1389,1,-2.91
1381,3,-1.04
1378,3,-0.98
1345,1,-9.40
1341,2,-0.88
1336,3,-0.70
1329,2,-2.92
1306,3,-0.77
1286,1,-9.69
1276,1,-7.71
1269,3,-3.35
1262,2,-0.41
1258,1,-32.79
1236,3,-0.39
1230,1,-15.90
1222,2,-0.94
1210,2,-4.17
1200,2,-1.54
1191,1,-5.86
1182,2,-5.57
1180,3,-0.31
1171,1,-11.30
1137,2,-1.28
1127,1,-4.44
1118,3,-0.33
1115,2,-0.78
1108,1,-11.99
1092,3,-0.24
1067,2,-0.58
1064,2,-0.68
1057,2,-0.57
1039,3,-2.19
1028,1,-4.92
1020,2,-1.60
1017,2,-0.48
1011,2,-1.28
1003,1,-3.81
998,2,-0.75
990,3,-0.23
982,2,-1.22
976,1,-4.64
970,2,-1.36
960,3,-1.60
958,2,-0.60
953,2,-0.96
946,2,-1.38
939,2,-10.12
929,1,-2.95
916,1,-5.94
908,2,-0.71
904,2,-2.56
900,1,-2.72
880,2,-0.98
879,2,-2.01
876,2,-1.56
869,3,-0.54
859,1,-2.62
853,1,-5.41
841,2,-0.70
837,2,-0.82
835,2,-0.49
827,3,-0.26
822,2,-3.37
819,3,-1.42
817,2,-6.64
800,2,-2.06
782,2,-2.48
777,2,-0.89
764,1,-3.73
756,2,-3.55
750,2,-7.21
749,3,-1.41
745,3,-1.76
732,2,-0.66
725,3,-0.77
717,3,-0.76
713,3,-1.40
698,1,-2.13
694,2,-1.12
688,1,-2.94
682,1,-15.43
671,2,-0.80
657,2,-0.60
641,3,-0.50
637,1,-1.44
632,2,-1.71
629,3,-0.68
626,2,-8.24
607,1,-2.25
595,2,-1.04
589,1,-2.64
581,2,-0.78
574,1,-14.49
571,2,-0.58
547,2,-1.09
540,1,-19.14
536,2,-11.30
528,3,-0.81
521,2,-2.81
511,2,-0.62
501,2,-1.51
492,3,-1.97
487,3,-0.24
469,2,-0.77
467,2,-1.63
462,3,-0.86
456,1,-2.68
452,2,-0.58
433,1,-9.57
426,2,-1.37
423,2,-1.45
418,2,-0.91
411,2,-1.23
393,1,-2.30
388,3,-0.54
379,3,-1.23
369,2,-1.46
366,2,-1.75
360,3,-0.69
358,2,-0.51
353,3,-0.62
345,1,-2.80
332,1,-2.95
310,2,-0.39
307,2,-0.57
304,1,-5.31
299,2,-1.18
281,2,-3.76
266,1,-14.46
244,1,-1.26
236,1,-5.35
230,2,-0.62
226,2,-1.14
218,1,-1.88
215,3,-0.34
206,3,-2.81
192,2,-0.60
172,2,-1.00
169,1,-11.51
164,3,-0.57
160,2,-1.94
150,3,-0.32
143,3,-1.18
124,3,-2.62
121,3,-2.00
114,2,-2.02
102,3,-0.61
95,3,-0.33
87,2,-9.48
58,3,-1.46
31,3,-0.99
4,3,-0.74
-8,3,-1.82
-21,3,-1.63
-35,2,-0.74
-44,1,-23.21
-46,2,-2.07
-85,1,-4.15
-100,3,-2.80
-105,2,-1.27
-123,1,-6.56
-139,3,-1.63
-141,2,-3.29
-147,1,-7.50
-158,2,-1.51
-161,2,-1.46
-164,2,-1.31
-168,1,-7.90
-180,2,-0.64
-190,1,-1.69
-209,1,-5.50
-217,2,-4.63
-228,2,-0.75
-244,2,-3.02
-247,1,-5.99
-255,2,-2.92
-279,2,-0.56
-293,2,-0.52
-299,2,-1.77
-301,2,-2.12
-326,3,-4.10
-329,1,-2.35
-331,2,-0.84
-339,2,-1.31
-346,1,-4.04
-352,2,-0.83
-356,1,-6.40
-362,1,-1.68
-376,3,-1.06
-385,2,-1.05
-392,1,-6.86
-396,2,-1.52
-403,2,-0.57
-413,2,-0.54
-418,2,-0.55
-426,1,-35.64
-430,1,-1.37
-434,1,-4.49
-465,1,-5.14
-478,1,-1.97
-487,2,-0.61
-491,1,-5.66
