896,1.850
897,1.850
898,1.868
899,1.833
900,1.824
901,1.852
902,1.834
903,1.847
904,1.813
905,1.850
906,1.826
907,1.827
908,1.777
909,1.748
910,1.773
911,1.805
912,1.817
913,1.850
914,1.832
915,1.841
916,1.864
917,1.832
918,1.828
919,1.835
920,1.778
921,1.850
922,1.839
923,1.842
924,1.882
925,1.882
926,1.803
927,1.786
928,1.820
929,1.856
930,1.883
931,1.777
932,1.885
933,1.871
934,1.858
935,1.835
936,1.927
937,1.838
938,1.854
939,1.848
940,1.819
941,1.853
942,1.894
943,1.821
944,1.879
945,1.783
946,1.789
947,1.869
948,1.844
949,1.907
950,1.889
951,1.856
952,1.823
953,1.941
954,1.852
955,1.871
956,1.883
957,1.804
958,1.857
959,1.881
960,1.850
961,1.735
962,1.866
963,1.846
964,1.899
965,1.908
966,1.885
967,1.929
968,1.865
969,1.831
970,1.908
971,1.920
972,1.849
973,1.894
974,1.907
975,1.834
976,1.860
977,1.847
978,1.870
979,1.859
980,1.867
981,1.802
982,1.748
983,1.877
984,1.872
985,1.847
986,1.893
987,1.867
988,1.899
989,1.857
990,1.828
991,1.815
992,1.878
993,1.896
994,1.889
995,1.831
996,1.871
997,1.863
998,1.907
999,1.844
1000,1.817
1001,1.852
1002,1.912
1003,1.832
1004,1.788
1005,1.792
1006,1.812
1007,1.765
1008,1.744
1009,1.768
1010,1.777
1011,1.741
1012,1.745
1013,1.761
1014,1.748
1015,1.812
1016,1.800
1017,1.732
1018,1.779
1019,1.820
1020,1.784
1021,1.778
1022,1.751
1023,1.802
1024,1.798
1025,1.779
1026,1.751
1027,1.768
1028,1.774
1029,1.766
1030,1.762
1031,1.738
1032,1.738
1033,1.756
1034,1.731
1035,1.778
1036,1.749
1037,1.762
1038,1.760
1039,1.795
1040,1.773
1041,1.748
1042,1.838
1043,1.813
1044,1.810
1045,1.758
1046,1.802
1047,1.800
1048,1.831
1049,1.837
1050,1.815
1051,1.752
1052,1.809
1053,1.818
1054,1.762
1055,1.727
1056,1.779
1057,1.850
1058,1.843
1059,1.830
1060,1.877
1061,1.795
1062,1.898
1063,1.817
1064,1.835
1065,1.835
1066,1.941
1067,1.765
1068,1.850
1069,1.777
1070,1.887
1071,1.888
1072,1.869
1073,1.721
1074,1.835
1075,1.800
1076,1.754
1077,1.847
1078,1.793
1079,1.870
1080,1.852
1081,1.857
1082,1.825
1083,1.834
1084,1.714
1085,1.892
1086,1.746
1087,1.776
1088,1.866
1089,1.761
1090,1.887
1091,1.863
1092,1.832
1093,1.811
1094,1.829
1095,1.815
1096,1.850
1097,1.860
1098,1.815
1099,1.815
1100,1.789
1101,1.780
1102,1.809
1103,1.782
1104,1.831
1105,1.858
1106,1.852
1107,1.861
1108,1.738
1109,1.782
1110,1.727
1111,1.793
1112,1.719
1113,1.799
1114,1.855
1115,1.780
1116,1.808
1117,1.794
1118,1.829
1119,1.716
1120,1.813
1121,1.780
1122,1.797
1123,1.779
1124,1.793
1125,1.902
1126,1.823
1127,1.800
1128,1.784
1129,1.797
1130,1.783
1131,1.818
1132,1.815
1133,1.827
1134,1.871
1135,1.861
1136,1.822
1137,1.894
1138,1.857
1139,1.895
1140,1.924
1141,1.858
1142,1.815
1143,1.840
1144,1.798
1145,1.790
1146,1.802
1147,1.895
1148,1.875
1149,1.899
1150,1.871
1151,1.881
1152,1.770
1153,1.902
1154,1.862
1155,1.957
1156,1.925
1157,1.947
1158,1.945
1159,1.902
1160,1.855
1161,2.016
1162,1.812
1163,1.961
1164,1.929
1165,1.864
1166,1.932
1167,1.971
1168,1.895
1169,1.951
1170,1.864
1171,1.917
1172,1.783
1173,1.899
1174,1.873
1175,1.906
1176,1.868
1177,1.872
1178,1.849
1179,1.861
1180,1.836
1181,1.798
1182,1.834
1183,1.856
1184,1.958
1185,1.873
1186,1.926
1187,1.889
1188,1.897
1189,1.868
1190,1.865
1191,1.791
1192,1.817
1193,1.743
1194,1.778
1195,1.795
1196,1.836
1197,1.789
1198,1.776
1199,1.814
1200,1.729
1201,1.763
1202,1.839
1203,1.759
1204,1.818
1205,1.852
1206,1.817
1207,1.777
1208,1.802
1209,1.741
1210,1.747
1211,1.842
1212,1.861
1213,1.859
1214,1.880
1215,1.821
1216,1.875
1217,1.838
1218,1.803
1219,1.853
1220,1.748
1221,1.786
1222,1.876
1223,1.901
1224,1.775
1225,1.773
1226,1.832
1227,1.825
1228,1.862
1229,1.827
1230,1.881
1231,1.810
1232,1.872
1233,1.866
1234,1.851
1235,1.864
1236,1.826
1237,1.871
1238,1.895
1239,1.878
1240,1.835
1241,1.937
1242,1.784
1243,1.874
1244,1.874
1245,1.895
1246,1.866
1247,1.892
1248,1.902
1249,1.846
1250,1.853
1251,1.835
1252,1.922
1253,1.881
1254,1.877
1255,1.812
1256,1.860
1257,1.845
1258,1.784
1259,1.779
1260,1.799
1261,1.844
1262,1.852
1263,1.881
1264,1.899
1265,1.812
1266,1.889
1267,1.920
1268,1.874
1269,1.827
1270,1.870
1271,1.726
1272,1.868
1273,1.826
1274,1.915
1275,1.878
1276,1.840
1277,1.904
1278,1.898
1279,1.837
1280,1.854
1281,1.861
1282,1.927
1283,1.930
1284,1.901
1285,1.816
1286,1.821
1287,1.796
1288,1.845
1289,1.805
1290,1.797
1291,1.817
1292,1.870
1293,1.772
1294,1.838
1295,1.796
1296,1.839
1297,1.884
1298,1.772
1299,1.856
1300,1.881
1301,1.775
1302,1.774
1303,1.860
1304,1.782
1305,1.827
1306,1.834
1307,1.827
1308,1.806
1309,1.818
1310,1.877
1311,1.832
1312,1.896
1313,1.845
1314,1.891
1315,1.879
1316,1.959
1317,1.884
1318,1.899
1319,1.816
1320,1.921
1321,1.945
1322,1.909
1323,1.895
1324,1.892
1325,1.940
1326,1.879
1327,1.883
1328,1.952
1329,1.836
1330,1.839
1331,1.880
1332,1.770
1333,1.889
1334,1.884
1335,1.837
1336,1.857
1337,1.802
1338,1.857
1339,1.848
1340,1.827
1341,1.770
1342,1.820
1343,1.759
1344,1.697
1345,1.793
1346,1.828
1347,1.779
1348,1.793
1349,1.765
1350,1.816
1351,1.797
1352,1.803
1353,1.802
1354,1.810
1355,1.776
1356,1.800
1357,1.834
1358,1.811
1359,1.860
1360,1.825
1361,1.862
1362,1.827
1363,1.842
1364,1.836
1365,1.872
1366,1.888
1367,1.895
1368,1.839
1369,1.799
1370,1.779
1371,1.846
1372,1.808
1373,1.853
1374,1.855
1375,1.814
1376,1.793
1377,1.848
1378,1.845
1379,1.781
1380,1.789
1381,1.875
1382,1.828
1383,1.825
1384,1.834
1385,1.819
1386,1.843
1387,1.862
1388,1.861
1389,1.848
1390,1.790
1391,1.854
1392,1.789
1393,1.817
1394,1.852
1395,1.799
1396,1.809
1397,1.799
1398,1.840
1399,1.799
1400,1.823
1401,1.781
1402,1.815
1403,1.758
1404,1.848
1405,1.827
1406,1.821
1407,1.842
1408,1.853
1409,1.864
1410,1.811
1411,1.774
1412,1.841
1413,1.867
1414,1.842
1415,1.803
1416,1.819
1417,1.802
1418,1.801
1419,1.739
1420,1.794
1421,1.759
1422,1.791
1423,1.792
1424,1.823
1425,1.850
1426,1.810
1427,1.830
1428,1.788
1429,1.769
1430,1.761
1431,1.779
1432,1.806
1433,1.806
1434,1.822
1435,1.784
1436,1.732
1437,1.782
1438,1.733
1439,1.813
1440,1.795
1441,1.767
1442,1.810
1443,1.794
1444,1.755
1445,1.791
1446,1.783
1447,1.764
1448,1.817
1449,1.811
1450,1.783
1451,1.765
1452,1.833
1453,1.747
1454,1.767
1455,1.705
1456,1.723
1457,1.747
1458,1.793
1459,1.733
1460,1.779
1461,1.817
1462,1.842
1463,1.786
1464,1.799
1465,1.781
1466,1.743
1467,1.776
1468,1.724
1469,1.763
1470,1.734
1471,1.739
1472,1.742
1473,1.728
1474,1.716
1475,1.769
1476,1.685
1477,1.764
1478,1.767
1479,1.793
1480,1.684
1481,1.720
1482,1.746
1483,1.784
1484,1.737
1485,1.779
1486,1.764
1487,1.819
1488,1.784
1489,1.861
1490,1.791
1491,1.799
1492,1.729
1493,1.810
1494,1.772
1495,1.717
1496,1.763
1497,1.792
1498,1.801
1499,1.789
1500,1.813
1501,1.837
1502,1.804
1503,1.802
1504,1.804
1505,1.795
1506,1.831
1507,1.835
1508,1.833
1509,1.795
1510,1.781
1511,1.797
1512,1.869
1513,1.840
1514,1.820
1515,1.809
1516,1.806
1517,1.866
1518,1.855
1519,1.793
1520,1.841
1521,1.888
1522,1.863
1523,1.854
1524,1.804
1525,1.810
1526,1.818
1527,1.801
1528,1.775
1529,1.841
1530,1.852
1531,1.849
1532,1.786
1533,1.790
1534,1.855
1535,1.898
1536,1.880
1537,1.833
1538,1.783
1539,1.778
1540,1.852
1541,1.849
1542,1.810
1543,1.847
1544,1.829
1545,1.850
1546,1.859
1547,1.806
1548,1.785
1549,1.795
1550,1.850
1551,1.853
1552,1.837
1553,1.861
1554,1.791
1555,1.868
1556,1.857
1557,1.862
1558,1.783
1559,1.839
1560,1.807
1561,1.878
1562,1.885
1563,1.796
1564,1.866
1565,1.843
1566,1.864
1567,1.842
1568,1.865
1569,1.814
1570,1.834
1571,1.871
1572,1.806
1573,1.826
1574,1.887
1575,1.905
1576,1.926
1577,1.929
1578,1.857
1579,1.874
1580,1.846
1581,1.801
1582,1.878
1583,1.882
1584,1.792
1585,1.837
1586,1.831
1587,1.818
1588,1.760
1589,1.827
1590,1.809
1591,1.803
1592,1.869
1593,1.788
1594,1.848
1595,1.830
1596,1.879
1597,1.864
1598,1.828
1599,1.846
1600,1.749
1601,1.774
1602,1.720
1603,1.721
1604,1.759
1605,2.051
1606,1.937
1607,1.870
1608,1.838
1609,1.907
1610,1.967
1611,1.921
1612,1.897
1613,1.826
1614,1.815
1615,1.843
1616,1.891
1617,1.708
1618,1.868
1619,1.812
1620,1.764
1621,1.699
1622,1.887
1623,1.789
1624,1.869
1625,1.917
1626,1.889
1627,1.733
1628,1.723
1629,1.718
1630,1.811
1631,1.842
1632,1.763
1633,1.806
1634,1.711
1635,1.730
1636,1.885
1637,1.957
1638,1.835
1639,1.722
1640,1.884
1641,1.770
1642,1.878
1643,1.844
1644,1.811
1645,1.748
1646,1.692
1647,1.651
1648,1.736
1649,1.807
1650,1.760
1651,1.620
1652,1.759
1653,1.644
1654,1.866
1655,1.764
1656,1.726
1657,1.914
1658,1.981
1659,1.865
1660,1.849
1661,1.865
1662,2.072
1663,1.783
1664,1.955
1665,1.890
1666,2.005
1667,1.963
1668,1.947
1669,1.791
1670,1.914
1671,1.917
1672,1.887
1673,2.008
1674,1.976
1675,1.962
1676,1.921
1677,1.929
1678,1.921
1679,2.057
1680,1.929
1681,1.872
1682,1.907
1683,2.056
1684,2.019
1685,1.994
1686,1.892
1687,1.851
1688,1.909
1689,1.873
1690,1.970
1691,2.009
1692,1.928
1693,1.952
1694,1.846
1695,1.834
1696,1.895
1697,1.928
1698,1.915
1699,1.740
1700,1.856
1701,1.746
1702,1.813
1703,1.815
1704,2.057
1705,1.959
1706,1.981
1707,2.028
1708,1.844
1709,1.869
1710,1.991
1711,1.968
1712,1.922
1713,1.852
1714,1.992
1715,2.104
1716,2.061
1717,1.933
1718,2.048
1719,1.911
1720,1.978
1721,1.823
1722,1.859
1723,1.855
1724,1.998
1725,1.843
1726,1.861
1727,1.881
1728,1.901
1729,1.866
1730,2.197
1731,1.933
1732,1.964
1733,2.019
1734,1.924
1735,2.132
1736,1.976
1737,1.890
1738,2.072
1739,1.932
1740,1.971
1741,2.013
1742,1.986
1743,2.048
1744,1.993
1745,1.960
1746,1.932
1747,1.829
1748,1.734
