1.300000000000000000e+03,0.000000000000000000e+00,9.247306307469961573e-02
1.301000000000000000e+03,0.000000000000000000e+00,-1.414946650301730280e+00
1.302000000000000000e+03,0.000000000000000000e+00,-1.868061023870676740e+00
1.303000000000000000e+03,0.000000000000000000e+00,-5.403075762666832427e-01
1.304000000000000000e+03,0.000000000000000000e+00,3.363058523372918218e-01
1.305000000000000000e+03,0.000000000000000000e+00,-1.622186763169958246e-01
1.306000000000000000e+03,0.000000000000000000e+00,-1.582766788660599389e+00
1.307000000000000000e+03,0.000000000000000000e+00,-9.519605038881444603e-01
1.308000000000000000e+03,0.000000000000000000e+00,2.978059382431982871e-01
1.309000000000000000e+03,0.000000000000000000e+00,1.596931244597737942e+00
1.310000000000000000e+03,0.000000000000000000e+00,1.227726940208225814e+00
1.311000000000000000e+03,0.000000000000000000e+00,-9.805886451375985802e-01
1.312000000000000000e+03,0.000000000000000000e+00,-1.154331847203251327e+00
1.313000000000000000e+03,0.000000000000000000e+00,-2.081291317314887035e+00
1.314000000000000000e+03,0.000000000000000000e+00,-1.575856547669351793e+00
1.315000000000000000e+03,0.000000000000000000e+00,-9.035888169494116218e-01
1.316000000000000000e+03,0.000000000000000000e+00,-5.245127397152602455e-01
1.317000000000000000e+03,0.000000000000000000e+00,1.783574868230620447e-01
1.318000000000000000e+03,0.000000000000000000e+00,-4.544231525183208276e-01
1.319000000000000000e+03,0.000000000000000000e+00,-1.636074362021652018e+00
1.320000000000000000e+03,0.000000000000000000e+00,-1.054626941472393664e+00
1.321000000000000000e+03,0.000000000000000000e+00,-4.791025846299192259e-01
1.322000000000000000e+03,0.000000000000000000e+00,-1.341895531251399154e+00
1.323000000000000000e+03,0.000000000000000000e+00,9.049199681885187196e-01
1.324000000000000000e+03,0.000000000000000000e+00,7.153819295714430870e-01
1.325000000000000000e+03,0.000000000000000000e+00,1.315585718525515979e+00
1.326000000000000000e+03,0.000000000000000000e+00,2.395624784598260615e-01
1.327000000000000000e+03,0.000000000000000000e+00,-4.771282300609913651e-01
1.328000000000000000e+03,0.000000000000000000e+00,-8.769350302688853072e-01
1.329000000000000000e+03,0.000000000000000000e+00,-1.594612916074166664e+00
1.330000000000000000e+03,0.000000000000000000e+00,-1.511690024179195957e+00
1.331000000000000000e+03,0.000000000000000000e+00,1.220816699216978440e+00
1.332000000000000000e+03,0.000000000000000000e+00,8.318688491381874828e-01
1.333000000000000000e+03,0.000000000000000000e+00,4.883311541447378779e-01
1.334000000000000000e+03,0.000000000000000000e+00,-7.634096425555326748e-01
1.335000000000000000e+03,0.000000000000000000e+00,-5.195768532929405659e-01
1.336000000000000000e+03,0.000000000000000000e+00,-6.765380415227063571e-01
1.337000000000000000e+03,0.000000000000000000e+00,-2.069445189901319981e+00
1.338000000000000000e+03,0.000000000000000000e+00,-1.186908697590561168e+00
1.339000000000000000e+03,0.000000000000000000e+00,-2.203950192311692272e-02
1.340000000000000000e+03,0.000000000000000000e+00,1.990882097968047215e-01
1.341000000000000000e+03,0.000000000000000000e+00,-1.814753450509624111e+00
1.342000000000000000e+03,0.000000000000000000e+00,-8.966785759581640258e-01
1.343000000000000000e+03,0.000000000000000000e+00,1.494264807013488516e+00
1.344000000000000000e+03,0.000000000000000000e+00,8.407534446983629950e-01
1.345000000000000000e+03,1.000000000000000000e+00,-3.793976788990616744e-01
1.346000000000000000e+03,0.000000000000000000e+00,-1.922355774516193438e+00
1.347000000000000000e+03,0.000000000000000000e+00,2.533829604423211701e-01
1.348000000000000000e+03,0.000000000000000000e+00,2.296839939282668386e+00
1.349000000000000000e+03,0.000000000000000000e+00,-5.264870942841881618e-01
1.350000000000000000e+03,0.000000000000000000e+00,-6.400124819975407942e-01
1.351000000000000000e+03,0.000000000000000000e+00,2.760880379849916522e-01
1.352000000000000000e+03,0.000000000000000000e+00,-3.586669559253189976e-01
1.353000000000000000e+03,0.000000000000000000e+00,-7.337943240216147078e-01
1.354000000000000000e+03,0.000000000000000000e+00,-2.856158368749877607e-01
1.355000000000000000e+03,0.000000000000000000e+00,1.526908774269996882e-01
1.356000000000000000e+03,0.000000000000000000e+00,1.074714461116315745e+00
1.357000000000000000e+03,0.000000000000000000e+00,5.969206554357707750e-01
1.358000000000000000e+03,0.000000000000000000e+00,-1.882868683137636001e+00
1.359000000000000000e+03,0.000000000000000000e+00,-1.313267390001944701e+00
1.360000000000000000e+03,0.000000000000000000e+00,-4.129617065708354740e-01
1.361000000000000000e+03,0.000000000000000000e+00,-6.123715180325506324e-01
1.362000000000000000e+03,0.000000000000000000e+00,7.499331345276807337e-01
1.363000000000000000e+03,0.000000000000000000e+00,-3.961796927349486297e-01
1.364000000000000000e+03,0.000000000000000000e+00,-2.125647178246565516e-01
1.365000000000000000e+03,0.000000000000000000e+00,-1.389280040905668034e+00
1.366000000000000000e+03,0.000000000000000000e+00,-1.429754309568689319e+00
1.367000000000000000e+03,0.000000000000000000e+00,-1.563023242971320670e+00
1.368000000000000000e+03,0.000000000000000000e+00,-1.535382279006330508e+00
1.369000000000000000e+03,0.000000000000000000e+00,9.325609321535089924e-01
1.370000000000000000e+03,0.000000000000000000e+00,7.252537024160824464e-01
1.371000000000000000e+03,0.000000000000000000e+00,2.958315836742703708e-01
1.372000000000000000e+03,0.000000000000000000e+00,1.056945269995964942e+00
1.373000000000000000e+03,0.000000000000000000e+00,4.133056805254787247e-01
1.374000000000000000e+03,0.000000000000000000e+00,2.800367471228474292e-01
1.375000000000000000e+03,0.000000000000000000e+00,-1.908468175664499444e-01
1.376000000000000000e+03,0.000000000000000000e+00,-4.415898478202896493e-01
1.377000000000000000e+03,0.000000000000000000e+00,-1.562956126102122145e-01
1.378000000000000000e+03,0.000000000000000000e+00,6.749076609084216916e-01
1.379000000000000000e+03,0.000000000000000000e+00,3.521006888887147079e-01
1.380000000000000000e+03,0.000000000000000000e+00,-7.426789195817899980e-01
1.381000000000000000e+03,0.000000000000000000e+00,-9.717040495774232900e-01
1.382000000000000000e+03,0.000000000000000000e+00,1.326444668654619408e+00
1.383000000000000000e+03,0.000000000000000000e+00,1.084586233960955104e+00
1.384000000000000000e+03,0.000000000000000000e+00,-9.470246174658246696e-01
1.385000000000000000e+03,0.000000000000000000e+00,-1.787112486544634171e+00
1.386000000000000000e+03,0.000000000000000000e+00,-7.258969057459032648e-01
1.387000000000000000e+03,0.000000000000000000e+00,-4.583718616561765491e-01
1.388000000000000000e+03,0.000000000000000000e+00,5.742155778931002930e-01
1.389000000000000000e+03,0.000000000000000000e+00,2.066827632002571136e+00
1.390000000000000000e+03,0.000000000000000000e+00,1.754879610111967470e+00
1.391000000000000000e+03,0.000000000000000000e+00,3.599981071644262065e-01
1.392000000000000000e+03,0.000000000000000000e+00,-3.132568008399779780e-01
1.393000000000000000e+03,0.000000000000000000e+00,-3.517567149340714572e-01
1.394000000000000000e+03,0.000000000000000000e+00,-2.895645460128434823e-01
1.395000000000000000e+03,0.000000000000000000e+00,7.973176441819497251e-01
1.396000000000000000e+03,0.000000000000000000e+00,6.196257329784412571e-01
1.397000000000000000e+03,0.000000000000000000e+00,1.349888031758475493e-02
1.398000000000000000e+03,0.000000000000000000e+00,-1.908468175664499444e-01
1.399000000000000000e+03,0.000000000000000000e+00,-2.204621361003679947e-01
1.400000000000000000e+03,0.000000000000000000e+00,1.576267638493193679e-01
1.401000000000000000e+03,0.000000000000000000e+00,-1.444494851966449667e-01
1.402000000000000000e+03,0.000000000000000000e+00,6.324590376764723798e-01
1.403000000000000000e+03,0.000000000000000000e+00,-1.675561453400209233e+00
1.404000000000000000e+03,0.000000000000000000e+00,-4.238206566999387914e-01
1.405000000000000000e+03,0.000000000000000000e+00,-1.059495711025514875e-01
1.406000000000000000e+03,0.000000000000000000e+00,7.005742703044840480e-01
1.407000000000000000e+03,0.000000000000000000e+00,1.122166087639783344e-01
1.408000000000000000e+03,0.000000000000000000e+00,-1.043767991343290458e+00
1.409000000000000000e+03,0.000000000000000000e+00,5.021516361272330142e-01
1.410000000000000000e+03,0.000000000000000000e+00,1.141842516459863344e+00
1.411000000000000000e+03,0.000000000000000000e+00,-4.336924295445781508e-01
1.412000000000000000e+03,0.000000000000000000e+00,-1.102998628411126614e+00
1.413000000000000000e+03,0.000000000000000000e+00,1.512033998133839319e+00
1.414000000000000000e+03,0.000000000000000000e+00,3.836903619915607022e-01
1.415000000000000000e+03,0.000000000000000000e+00,-3.014106734264107579e-01
1.416000000000000000e+03,0.000000000000000000e+00,7.667151483635676890e-01
1.417000000000000000e+03,0.000000000000000000e+00,-1.217444076539744430e-01
1.418000000000000000e+03,0.000000000000000000e+00,3.945493121206640197e-01
1.419000000000000000e+03,0.000000000000000000e+00,9.750095553854581931e-01
1.420000000000000000e+03,0.000000000000000000e+00,-7.435989799970553482e-02
1.421000000000000000e+03,0.000000000000000000e+00,5.397314898060612265e-02
1.422000000000000000e+03,0.000000000000000000e+00,1.179355253269493087e+00
1.423000000000000000e+03,0.000000000000000000e+00,-1.209613775133231650e+00
1.424000000000000000e+03,0.000000000000000000e+00,-1.095101210135415171e+00
1.425000000000000000e+03,0.000000000000000000e+00,-3.961796927349486297e-01
1.426000000000000000e+03,0.000000000000000000e+00,-7.377430331594704294e-01
1.427000000000000000e+03,0.000000000000000000e+00,-3.892694517437010338e-01
1.428000000000000000e+03,0.000000000000000000e+00,-1.385264214898613566e-01
1.429000000000000000e+03,0.000000000000000000e+00,4.666132538865312984e-01
1.430000000000000000e+03,0.000000000000000000e+00,-2.015150439255803061e+00
1.431000000000000000e+03,0.000000000000000000e+00,-2.036868339514009474e+00
1.432000000000000000e+03,0.000000000000000000e+00,-1.174075392892529823e+00
1.433000000000000000e+03,0.000000000000000000e+00,-7.703198835467802708e-01
1.434000000000000000e+03,0.000000000000000000e+00,8.140996580178366804e-01
1.435000000000000000e+03,0.000000000000000000e+00,3.501263343197868472e-01
1.436000000000000000e+03,0.000000000000000000e+00,2.721393288471359306e-01
1.437000000000000000e+03,0.000000000000000000e+00,5.653309823329247807e-01
1.438000000000000000e+03,0.000000000000000000e+00,3.817160074226328415e-01
1.439000000000000000e+03,0.000000000000000000e+00,-2.560005183410696827e-01
1.440000000000000000e+03,0.000000000000000000e+00,1.951395006589489722e-01
1.441000000000000000e+03,0.000000000000000000e+00,9.641506052563548756e-01
1.442000000000000000e+03,0.000000000000000000e+00,1.332367732361403156e+00
1.443000000000000000e+03,0.000000000000000000e+00,-3.289845205222022978e-02
1.444000000000000000e+03,0.000000000000000000e+00,-6.903585235052015490e-01
1.445000000000000000e+03,0.000000000000000000e+00,-1.612314990325318942e-01
1.446000000000000000e+03,0.000000000000000000e+00,1.718354050586802018e+00
1.447000000000000000e+03,0.000000000000000000e+00,2.987931155276621897e-01
1.448000000000000000e+03,0.000000000000000000e+00,3.254469022081885043e-01
1.449000000000000000e+03,0.000000000000000000e+00,9.493429459893958366e-01
1.450000000000000000e+03,0.000000000000000000e+00,3.659211708712098443e-01
1.451000000000000000e+03,0.000000000000000000e+00,-1.033896218498651098e+00
1.452000000000000000e+03,0.000000000000000000e+00,-7.446532741507179143e-01
1.453000000000000000e+03,1.000000000000000000e+00,-4.248078339844026940e-01
1.454000000000000000e+03,0.000000000000000000e+00,8.802405360769203213e-01
1.455000000000000000e+03,0.000000000000000000e+00,5.051131679806247776e-01
1.456000000000000000e+03,0.000000000000000000e+00,1.813190186764538636e-01
