6.250000000000000000e+02,0.000000000000000000e+00,1.152071460271937298e+00
6.260000000000000000e+02,1.000000000000000000e+00,1.691943820756674599e+00
6.270000000000000000e+02,0.000000000000000000e+00,1.859776148909487503e+00
6.280000000000000000e+02,0.000000000000000000e+00,1.530857649786451669e+00
6.290000000000000000e+02,0.000000000000000000e+00,1.326968863379551111e+00
6.300000000000000000e+02,0.000000000000000000e+00,1.613342792345079380e+00
6.310000000000000000e+02,0.000000000000000000e+00,1.412533738944595774e+00
6.320000000000000000e+02,0.000000000000000000e+00,-1.571600880957299273e-01
6.330000000000000000e+02,0.000000000000000000e+00,-1.234949302154555728e-01
6.340000000000000000e+02,0.000000000000000000e+00,-1.135539624199252834e-01
6.350000000000000000e+02,0.000000000000000000e+00,2.831711779829533260e-01
6.360000000000000000e+02,0.000000000000000000e+00,-8.251719188273939909e-02
6.370000000000000000e+02,0.000000000000000000e+00,3.307174535456270000e-03
6.380000000000000000e+02,0.000000000000000000e+00,-2.277750580601498320e-01
6.390000000000000000e+02,0.000000000000000000e+00,-6.787919289375775600e-01
6.400000000000000000e+02,0.000000000000000000e+00,-8.784050887149604803e-01
6.410000000000000000e+02,0.000000000000000000e+00,-1.369231513840095449e+00
6.420000000000000000e+02,0.000000000000000000e+00,-1.925431934316399030e+00
6.430000000000000000e+02,0.000000000000000000e+00,-1.920265286666972493e+00
6.440000000000000000e+02,0.000000000000000000e+00,-9.727039717890105797e-01
6.450000000000000000e+02,0.000000000000000000e+00,4.525396814703908088e-01
6.460000000000000000e+02,0.000000000000000000e+00,1.532433040737764429e+00
6.470000000000000000e+02,0.000000000000000000e+00,2.709583177247352648e+00
6.480000000000000000e+02,0.000000000000000000e+00,1.688318769544840725e+00
6.490000000000000000e+02,0.000000000000000000e+00,7.578634475502298296e-01
6.500000000000000000e+02,0.000000000000000000e+00,7.617293577147175865e-02
6.510000000000000000e+02,0.000000000000000000e+00,-1.012475055832649407e+00
6.520000000000000000e+02,0.000000000000000000e+00,-1.252137019938497353e+00
6.530000000000000000e+02,0.000000000000000000e+00,-9.915848218433469530e-01
6.540000000000000000e+02,0.000000000000000000e+00,-7.861007466694497348e-01
